,Developer,Año,Cantidad de Items,Contenido Free
11482,SlyGames,2017,14,0.0
11483,Smack Down Productions,2012,1,0.0
11484,Small Room Games,2016,2,0.0
11485,Small Town Studios,2015,2,0.0
11486,SmallGreenHill,2014,1,0.0
11487,SmartArt Game Studio,2015,3,0.0
11488,SmartHart Games,2016,4,50.0
11489,SmartHart Games,2017,6,0.0
11490,Smartbig Corportion,2012,3,100.0
11491,Smarter Games,2015,2,0.0
11492,Smartly Dressed Games,2014,5,0.0
11493,Smartly Dressed Games,2017,5,100.0
11494,Smash Game Studios,2017,5,0.0
11495,SmashGames,2014,4,0.0
11496,SmashGames,2015,4,0.0
11497,SmashMouth Games Ltd,2015,11,0.0
11498,SmashRiot LLC,2016,3,0.0
11499,Smashball Labs LLC,2015,2,100.0
11500,SmileBag Productions,2017,3,0.0
11501,SmileBoom Co.Ltd.,2016,2,0.0
11502,SmileBoom Co.Ltd.,2017,4,0.0
11503,"SmileBoom Co.Ltd.,Team GrisGris",2017,2,0.0
11504,"Smiling Buddha Games, LLC",2017,2,0.0
11505,Smit Parmar,2015,3,0.0
11506,Smit Parmar,2016,2,0.0
11507,SmiteWorks USA LLC,2014,2,0.0
11508,"SmiteWorks USA, LLC",2014,148,0.0
11509,"SmiteWorks USA, LLC",2015,239,0.0
11510,"SmiteWorks USA, LLC",2016,693,0.0
11511,"SmiteWorks USA, LLC",2017,1284,0.93
11512,Smokebox,2013,1,0.0
11513,Smokebox,2014,1,0.0
11514,Smokebox,2017,1,0.0
11515,Smokey Moose Games,2017,4,0.0
11516,Smoking WOLF,2014,2,0.0
11517,Smoking WOLF,2015,2,0.0
11518,Smolders,2014,3,0.0
11519,SmoleVN,2016,1,100.0
11520,Smoodlez,2015,6,0.0
11521,Smudged Cat Games Ltd,2012,2,0.0
11522,Smudged Cat Games Ltd,2014,1,0.0
11523,Smyowl,2015,2,0.0
11524,Smyowl Game Studio,2016,1,0.0
11525,Snack Games,2014,1,0.0
11526,SnagBox,2016,3,0.0
11527,Snail Games USA,2017,8,0.0
11528,Snail-Ninja Studio,2015,4,0.0
11529,Snail-Ninja Studio,2016,2,0.0
11530,Snails Animation,2015,3,0.0
11531,Snap Finger Click,2017,3,0.0
11532,Snapjaw Games GmbH,2016,4,0.0
11533,Snapshot Games Inc.,2015,5,0.0
11534,"Snarky Ant, LLC",2017,6,0.0
11535,Sneaky Mammoth,2015,3,0.0
11536,Sneaky Mammoth,2016,3,0.0
11537,Snipefish Entertainment,2013,4,0.0
11538,Snkl Studio,2017,8,0.0
11539,SnoutUp,2016,3,100.0
11540,SnowBiteGames,2015,2,0.0
11541,SnowFlame,2017,6,0.0
11542,"SnowFlame,Back To Basics Gaming",2016,7,0.0
11543,Snowbird Games,2013,2,0.0
11544,Snowbird Games,2014,2,0.0
11545,Snowbird Games,2015,5,0.0
11546,Snowbird Games,2016,5,0.0
11547,Snowbird Games,2017,3,0.0
11548,Snowbit Interactive,2016,2,0.0
11549,Snowblind Studios,2011,2,0.0
11550,Snowcastle Games,2016,6,0.0
11551,Snowcastle Games,2017,3,0.0
11552,Snowdon Games,2014,3,0.0
11553,Snowdrop Lab,2017,2,0.0
11554,Snowed In Studios,2014,3,0.0
11555,"Snowfall,Night Node Software",2016,3,0.0
11556,Snowflurry Entertainment,2017,3,0.0
11557,Snowhound Games,2017,4,0.0
11558,Snowrunner Games,2016,2,0.0
11559,Snowrunner Games,2017,2,100.0
11560,Snowy Productions,2016,2,0.0
11561,"Soap Interactive, Lion Game Lion",2017,5,0.0
11562,Soaphog,2017,3,0.0
11563,Soccer Manager Ltd,2015,9,66.67
11564,Soccer Manager Ltd,2016,10,100.0
11565,Soccer Manager Ltd,2017,3,33.33
11566,"Sochnoslivka, Luis Zuno",2015,2,0.0
11567,Social Loner Studios,2011,2,0.0
11568,Social Loner Studios,2012,3,0.0
11569,Sodigital,2017,2,0.0
11570,SoftCoder,2011,2,0.0
11571,SoftLab-NSK,2010,1,0.0
11572,SoftPlanet,2015,3,0.0
11573,SoftStar,2015,8,50.0
11574,SoftWarWare,2016,2,0.0
11575,SoftWarWare,2017,2,0.0
11576,SoftWeir Inc.,2015,7,0.0
11577,SoftWeir Inc.,2017,28,25.0
11578,Software Geezers,2017,3,0.0
11579,Sofuto Geimu,2017,2,0.0
11580,Sogoal,2016,4,0.0
11581,Soiree Games,2017,3,0.0
11582,Sokolab,2017,4,0.0
11583,Sokolov Yaroslav Vladimirovich,2017,3,0.0
11584,Sokpop Collective,2016,1,0.0
11585,Sol Bot Studios,2016,3,0.0
11586,Solanimus Inc.,2015,2,0.0
11587,Solar Sails Games,2016,3,0.0
11588,SolarByte,2016,2,0.0
11589,SolarByte,2017,2,100.0
11590,SolarLance,2017,2,0.0
11591,SolarLune Games,2017,3,0.0
11592,Soldak Entertainment,2007,3,0.0
11593,Soldak Entertainment,2010,3,0.0
11594,Soldak Entertainment,2011,3,0.0
11595,Soldak Entertainment,2012,3,0.0
11596,Soldak Entertainment,2013,3,0.0
11597,Soldak Entertainment,2016,3,0.0
11598,Soldak Entertainment,2017,3,0.0
11599,Solecismic Software,2014,4,0.0
11600,Solecismic Software,2016,1,0.0
11601,Solest Games,2015,6,0.0
11602,Solid Core,2017,6,0.0
11603,Solid Eight Studios,2016,3,0.0
11604,Solid Patterns,2017,4,100.0
11605,"SolidFace Technology Inc.,Oscar L.",2014,3,0.0
11606,Solo Instinct,2015,4,0.0
11607,Solomakha Taras,2017,9,0.0
11608,"Soloweb Studios,Ravens Eye Studio",2015,2,0.0
11609,Solved,2016,4,0.0
11610,Soma Games,2016,2,0.0
11611,Soma Games,2017,3,0.0
11612,SomaSim,2014,6,0.0
11613,SomaSim,2016,2,0.0
11614,SomaSim,2017,6,0.0
11615,Somber Dawn Studios,2017,2,0.0
11616,Sombr Studio,2017,10,0.0
11617,Sombrero Way Studio,2017,3,0.0
11618,Some-Fish,2016,2,0.0
11619,Something Classic Games LLC,2017,6,0.0
11620,Sometimes You,2015,10,0.0
11621,Sometimes You,2016,12,0.0
11622,Somi,2014,3,0.0
11623,Somi,2015,2,0.0
11624,Somi,2016,2,0.0
11625,Sonalysts,1997,1,0.0
11626,Sonalysts,1999,1,0.0
11627,Sonalysts,2001,1,0.0
11628,Sonalysts,2006,1,0.0
11629,Sonalysts Combat Simulations,2014,2,0.0
11630,Sonera Game Studio,2017,1,0.0
11631,Songquito UG,2013,3,0.0
11632,Sonic Boom Games,2010,10,0.0
11633,Sonic Sloth,2015,3,0.0
11634,Sonic Team,2015,1,0.0
11635,"Sonic Team,Hardlight",2017,14,42.86
11636,SonicPicnic,2016,3,0.0
11637,Sophie Houlden,2014,2,0.0
11638,Sorath,2016,2,0.0
11639,Sorcererstudios,2017,3,0.0
11640,Sortasoft LLC,2017,4,0.0
11641,Sos,2012,3,0.0
11642,Soul Catapult,2015,2,0.0
11643,Soul Catapult,2016,4,0.0
11644,Soul Forge,2015,2,0.0
11645,Soulid Studio,2013,1,0.0
11646,SoundStage13,2017,3,0.0
11647,Source Studio Ltd.,2010,2,0.0
11648,Sourena Game Studio,2014,4,0.0
11649,Sourena Game Studio,2016,1,0.0
11650,South East Games,2014,4,0.0
11651,South East Games,2015,3,0.0
11652,Southend,2013,2,0.0
11653,Soverance Studios,2017,4,0.0
11654,Soviet Games,2014,4,100.0
11655,Soviet Games,2015,3,0.0
11656,Space Boat Studios,2015,7,0.0
11657,Space Budgie,2013,1,0.0
11658,Space Budgie,2016,2,0.0
11659,Space Bullet Dynamics Corporation,2013,3,0.0
11660,Space Cat Studios,2015,1,0.0
11661,"Space Cat Studios,SnowFlame,Back To Basics Gaming",2015,2,0.0
11662,Space Fractal,2016,4,0.0
11663,Space Fractal,2017,6,0.0
11664,"Space Fractal,TempleTiger",2016,10,0.0
11665,Space Lizard Studio LTD,2016,6,0.0
11666,Space Monkey International,2015,8,0.0
11667,Space Monkey International,2016,2,0.0
11668,Space Pupper Games,2015,3,0.0
11669,Space Wedgie,2015,4,0.0
11670,Space Wedgie,2016,7,0.0
11671,Spaceboy Games,2017,6,0.0
11672,Spacelight Studio,2017,3,0.0
11673,Spaces of Play,2012,3,0.0
11674,Spaces of Play UG,2017,4,0.0
11675,Spacevb Studio,2017,5,0.0
11676,Spark Plug Games,2015,2,100.0
11677,Spark Plug Games,2016,2,0.0
11678,"Spark Plug Games, LLC",2016,1,0.0
11679,Spark Unlimited,2013,6,0.0
11680,"Spark Unlimited,comcept Inc.,Team NINJA",2014,2,0.0
11681,SparkLightGames,2017,3,0.0
11682,Sparkypants Studios LLC,2017,7,57.14
11683,"Sparpweed,Codeglue",2014,3,0.0
11684,Spasman Games,2014,2,100.0
11685,Spasman Games,2015,1,0.0
11686,Spasman Games,2017,9,55.56
11687,Spearhead Games,2013,4,0.0
11688,Spearhead Games,2014,21,0.0
11689,Spearhead Games,2016,12,0.0
11690,Special Bit,2016,1,0.0
11691,Special Bit,2017,2,0.0
11692,Special Circumstances,2015,4,0.0
11693,Specialbit Studio,2015,9,0.0
11694,Specialbit Studio,2017,3,0.0
11695,Specter Game Studios,2016,4,100.0
11696,Spectral Games,2011,1,0.0
11697,Spectral Games,2015,2,0.0
11698,Spectre EU,2017,3,0.0
11699,Spectrum Games,2016,6,0.0
11700,Spectrum Games,2017,6,0.0
11701,Spectrum Holobyte,1987,1,0.0
11702,Spectrum Holobyte,1988,1,0.0
11703,Spectrum Holobyte,1994,1,0.0
11704,Speedy,2017,5,0.0
11705,Speelbaars,2015,4,0.0
11706,Spelkraft,2016,6,0.0
11707,Spellbind Studios,2016,2,0.0
11708,Spellbook,2016,5,100.0
11709,Spellbook,2017,6,100.0
11710,Spellbound,2001,2,0.0
11711,Spellbound,2002,1,0.0
11712,Spellbound,2004,1,0.0
11713,Spellbound,2006,1,0.0
11714,Spellbound,2009,1,0.0
11715,Spellbound AG,1998,1,0.0
11716,Spellbound Studios,2010,1,0.0
11717,Spellbound Studios,2011,1,0.0
11718,"Sperasoft, Inc.",2013,6,0.0
11719,"Sphere, Inc.",1989,1,0.0
11720,Spicy Gyro Games,2017,4,0.0
11721,Spicy Horse,2014,4,100.0
11722,Spicy Horse Games,2014,34,0.0
11723,Spicy Horse Games,2015,3,100.0
11724,Spicy Tails,2014,1,0.0
11725,Spicy Tails,2015,2,0.0
11726,Spicy Tails,2016,2,0.0
11727,Spicy Tails,2017,2,0.0
11728,Spicyhorse,2014,12,0.0
11729,Spicyhorse Games,2014,2,0.0
11730,Spider Key Games,2016,3,0.0
11731,Spiderling Studios,2015,3,0.0
11732,Spidermonk Entertainment,2009,1,0.0
11733,Spiders,2013,2,0.0
11734,Spiders Studio,2014,1,0.0
11735,Spiderweb Software,2001,3,0.0
11736,Spiderweb Software,2003,3,0.0
11737,Spiderweb Software,2005,3,0.0
11738,Spiderweb Software,2006,3,0.0
11739,Spiderweb Software,2008,6,0.0
11740,Spiderweb Software,2011,2,0.0
11741,Spiderweb Software,2012,9,0.0
11742,Spiderweb Software,2013,3,0.0
11743,Spiderweb Software,2015,4,0.0
11744,Spiderweb Software,2016,8,0.0
11745,Spiderwork Games,2015,8,0.0
11746,Spiderwork Games,2017,2,0.0
11747,Spiele-Palast GmbH,2017,4,100.0
11748,Spiez,2017,1,0.0
11749,"Spiff Tune,Nickervision Studios",2016,3,100.0
11750,"Spike Chunsoft Co., Ltd.",2016,7,0.0
11751,"Spike Chunsoft Co., Ltd.",2017,2,0.0
11752,"Spike Chunsoft Co., Ltd.,Abstraction Games",2016,2,0.0
11753,Spike Nail Studio,2017,5,0.0
11754,Spike Productions,2017,5,0.0
11755,Spiky Caterpillar,2009,2,0.0
11756,SpikySnail,2013,3,0.0
11757,SpikySnail,2014,3,0.0
11758,Spilt Milk Studios,2015,3,0.0
11759,Spilt Milk Studios Ltd,2015,6,0.0
11760,Spilt Milk Studios Ltd,2016,5,0.0
11761,SpinTop Games,2007,2,0.0
11762,SpinTop Games,2008,2,0.0
11763,SpinTop Games,2009,3,0.0
11764,Spinal Games,2017,2,0.0
11765,Splash Damage,2011,5,40.0
11766,Splash Damage,2015,2,100.0
11767,Splash Damage,2017,6,0.0
11768,Splashteam,2017,4,0.0
11769,Splatter Squad,2017,1,0.0
11770,"Splendy Interactive,Wales Interactive",2016,4,0.0
11771,Spline Games,2009,1,0.0
11772,Split Polygon,2015,4,0.0
11773,"Split Polygon,Curtis Schweitzer",2017,3,0.0
11774,SplitmediaLabs,2012,2,100.0
11775,SplitmediaLabs,2016,2,0.0
11776,Spooky Cat,2015,2,0.0
11777,Spooky Doorway,2017,3,0.0
11778,"Spooky Doorway,Ben Prunty",2017,3,0.0
11779,Spooky Squid Games Inc.,2012,3,0.0
11780,Spooky Star,2015,1,0.0
11781,SpookyFish Games,2015,2,0.0
11782,Spoony Bard Productions,2017,1,0.0
11783,Sport1 GmbH,2014,2,0.0
11784,Sports Interactive,2015,2,0.0
11785,Sports Interactive,2016,35,0.0
11786,Sports Interactive,2017,38,0.0
11787,"Sports Interactive,Creative Assembly,Rovio,Torn Banner,Team 17,Sumo Digital,Bossa,Curve Digital,Hardlight,Spilt Milk Studios Ltd,Modern Dream",2016,1,0.0
11788,"Sports Mogul, Inc.",2013,4,0.0
11789,"Sports Mogul, Inc.",2014,12,0.0
11790,"Sports Mogul, Inc.",2015,4,0.0
11791,"Sports Mogul, Inc.",2017,8,0.0
11792,Spotted Zebra Software LLC,2017,8,0.0
11793,Spread Shot Studios LLC,2017,4,0.0
11794,Springloaded,2016,7,42.86
11795,Spritewrench,2015,4,0.0
11796,Sproing,2014,10,0.0
11797,Sproing,2017,3,0.0
11798,"Sproing,Neopica",2017,2,0.0
11799,Spry Fox LLC,2012,3,0.0
11800,Spry Fox LLC,2014,1,0.0
11801,Spry Fox LLC,2017,2,0.0
11802,Spydersoft,2017,5,0.0
11803,Spytihněv,2017,2,0.0
11804,Squad,2015,2,0.0
11805,Square Enix,2009,2,0.0
11806,Square Enix,2013,5,0.0
11807,Square Enix,2014,8,0.0
11808,Square Enix,2015,6,0.0
11809,Square Enix,2016,2,0.0
11810,Square Enix,2017,9,22.22
11811,Square Enix Montréal,2016,2,0.0
11812,"Square Enix,ArtePiazza",2017,1,0.0
11813,"Square Enix,DotEmu SAS.",2014,1,0.0
11814,"Square Enix,KOEI TECMO GAMES CO., LTD.",2017,2,0.0
11815,"Square Enix,PopCap Games, Inc.",2009,1,0.0
11816,"Square Enix,tri-Ace",2017,2,0.0
11817,Squatting Penguins,2015,3,0.0
11818,Squeaky Wheel,2016,3,0.0
11819,Squeaky Wheel Studio Inc,2017,4,0.0
11820,Squid In A Box Ltd,2014,3,0.0
11821,Squid In A Box Ltd,2015,4,0.0
11822,Squiddershins,2015,6,0.0
11823,Squinkifer Productions,2014,2,0.0
11824,Squinky and the Squinkettes,2014,2,0.0
11825,Squirrelbot Games,2015,3,0.0
11826,Squish Studios LLC,2017,3,0.0
11827,St. Michael's Girls School,2015,1,0.0
11828,Stage 2 Studios,2014,3,0.0
11829,Stage Clear Studios,2014,4,0.0
11830,Stage Clear Studios,2017,2,0.0
11831,Stained Glass Llama,2016,5,0.0
11832,Stainless Games,2011,1,0.0
11833,Stainless Games,2012,42,0.0
11834,Stainless Games,2013,45,0.0
11835,Stainless Games,2014,7,0.0
11836,Stainless Games Ltd,1997,3,0.0
11837,Stainless Games Ltd,1998,3,0.0
11838,Stainless Games Ltd,2011,5,0.0
11839,Stainless Games Ltd,2012,1,0.0
11840,Stainless Games Ltd,2016,1,0.0
11841,Stainless Games Ltd.,2015,2,100.0
11842,Stainless games,2014,2,0.0
11843,Stairfall Institute,2017,1,0.0
11844,"Stairport Sceneries,Maps2XPlane",2017,1,0.0
11845,StalkerAlex,2016,4,0.0
11846,StalkerAlex,2017,5,0.0
11847,StalkerAlex..,2017,2,0.0
11848,Stamina-Games,2015,4,0.0
11849,Standby,2017,4,0.0
11850,"Standing Stone Games, LLC",2012,10,80.0
11851,"Standing Stone Games, LLC",2013,8,0.0
11852,Stanislaw Truchowski,2017,2,0.0
11853,Stanton DJ,2016,1,100.0
11854,Star Drifters,2017,4,0.0
11855,Star Gem Inc.,2013,28,14.29
11856,Star Gem Inc.,2015,28,0.0
11857,Star Legion,2017,15,0.0
11858,Star Maid Games,2015,2,0.0
11859,Star Maid Games,2017,1,0.0
11860,Star Vault AB,2015,5,100.0
11861,StarBlade,2017,3,0.0
11862,StarQuail Games,2013,2,0.0
11863,StarSystemStudios™,2016,3,0.0
11864,StarSystemStudios™,2017,8,0.0
11865,"StarSystemStudios™,Jaryd Brad Spann",2016,8,0.0
11866,"StarSystemStudios™,Jaryd Brad Spann",2017,2,0.0
11867,StarWraith 3D Games LLC,2012,3,0.0
11868,StarWraith 3D Games LLC,2016,2,0.0
11869,Starbreeze,2003,1,0.0
11870,Starbreeze Studios AB,2013,3,0.0
11871,Stardale Studio,2016,3,0.0
11872,Stardock,2017,12,0.0
11873,Stardock Entertainment,2001,2,0.0
11874,Stardock Entertainment,2011,1,0.0
11875,Stardock Entertainment,2012,1,0.0
11876,Stardock Entertainment,2013,13,0.0
11877,Stardock Entertainment,2014,7,0.0
11878,Stardock Entertainment,2015,12,16.67
11879,Stardock Entertainment,2016,17,11.76
11880,Stardock Entertainment,2017,5,0.0
11881,"Stardock Entertainment,Oxide Games",2016,3,0.0
11882,"Stardock Entertainment,Oxide Games",2017,29,24.14
11883,Stardog Games,2017,5,0.0
11884,Starfish-SD Inc,2014,4,0.0
11885,"Starfish-SD Inc,mebius",2017,1,0.0
11886,Starlight Productions,2017,5,0.0
11887,Starlight Studios,2017,10,0.0
11888,"Starloop Studios SL,Kukouri",2017,3,0.0
11889,Starodymov,2016,12,50.0
11890,Starodymov,2017,20,0.0
11891,"StartUp Studios,Mike Troup",2016,2,0.0
11892,Startreming,2015,3,0.0
11893,Startreming,2017,1,0.0
11894,Starwind Games,2016,7,0.0
11895,Starwind Games,2017,3,0.0
11896,StarworkGC,2016,2,0.0
11897,StarworkGC,2017,2,0.0
11898,Stas Shostak,2017,4,0.0
11899,State of Play Games,2011,3,0.0
11900,State of Play Games,2014,4,0.0
11901,State of Play Games,2015,2,0.0
11902,Stately Snail,2015,3,0.0
11903,Stately Snail,2016,2,0.0
11904,Static City Games,2017,7,0.0
11905,Static Dreams,2016,4,0.0
11906,Statto Software,2017,4,0.0
11907,StaudSoft,2014,6,0.0
11908,"Ste Curran,Twistplay",2016,1,0.0
11909,Steedie,2017,4,0.0
11910,Steel Fox,2015,1,0.0
11911,Steel Monkeys,2011,4,0.0
11912,Steel Monkeys,2015,12,0.0
11913,Steel Studio,2016,2,0.0
11914,Steel Wool Games,2014,3,0.0
11915,Steel Wool Studios,2016,1,0.0
11916,SteelRaven7,2017,3,0.0
11917,Stefan Fleischer,2017,6,0.0
11918,"Stefan Kraus,Timo Armbruster",2014,1,0.0
11919,Stefan Preuss,2017,3,0.0
11920,Stegalosaurus Game Development,2016,29,27.59
11921,Stegalosaurus Game Development,2017,42,0.0
11922,Stegalosaurus Game Development,2018,5,0.0
11923,Stegersaurus Software Inc.,2014,3,0.0
11924,Stegosoft Games,2016,3,0.0
11925,Stein Bock Games,2017,2,0.0
11926,Stellar Circle,2016,4,0.0
11927,Stellar Jay Studios,2015,2,0.0
11928,"Stellar Jockeys,Gausswerks",2016,4,0.0
11929,"Stenner Studios,Killbox Graphics",2016,4,0.0
11930,"Stenner Studios,Killbox Graphics",2017,12,0.0
11931,Step Dad Productions,2014,4,0.0
11932,Stepanov Dmitriy,2016,2,0.0
11933,Stephane Bottin,2015,3,100.0
11934,"Stephane Graziano,Franck Graziano,Mathieu Lamarche",2015,4,0.0
11935,"Stephane Valverde,Leslie Valverde",2014,3,0.0
11936,"Stephane Valverde,Leslie Valverde",2016,3,0.0
11937,Stephen Crabb,2015,2,0.0
11938,Stephen Lawrence Clark,2015,1,0.0
11939,Stephen Lawrence Clark,2018,4,0.0
11940,Stephen Wu,2017,2,0.0
11941,StephenAllen,2013,2,0.0
11942,Stereo7 Games,2015,4,0.0
11943,Stereo7 Games,2016,4,0.0
11944,Stereo7 Games,2017,8,0.0
11945,Steve Antoniadis,2017,4,100.0
11946,Steve Fox,2016,3,0.0
11947,Steve Gabry,2016,4,0.0
11948,Steve Gal,2016,4,0.0
11949,Steve Jarman,2014,1,0.0
11950,Steve Jarman,2016,1,0.0
11951,Stevemata,2017,2,0.0
11952,Steven Colling,2015,2,0.0
11953,Steven Colling,2016,2,0.0
11954,Steven Mildenhall,2017,4,0.0
11955,Steven Taylor,2017,3,100.0
11956,StevenHarmonGames,2016,3,100.0
11957,StevenHarmonGames,2017,1,100.0
11958,Stickmen Studios,2010,3,0.0
11959,Sticky Studios,2017,3,0.0
11960,Stijn Van Cauter,2016,2,50.0
11961,"Stijn Van Coillie,Tracy Baeckelandt",2016,2,0.0
11962,Still Games,2015,6,0.0
11963,Still Running,2015,5,0.0
11964,Still Running,2017,2,0.0
11965,Stirfire Studios,2014,3,0.0
11966,Stitch Media,2017,28,14.29
11967,Stoic,2013,20,20.0
11968,Stoic,2014,9,0.0
11969,Stoic,2016,6,0.0
11970,Stolen Couch Games,2014,3,0.0
11971,Stolen Couch Games,2015,20,50.0
11972,Stolen Couch Games,2016,10,50.0
11973,Stolen Couch Games,2017,8,62.5
11974,Stolpskott Studios,2017,2,0.0
11975,Stone Blade Entertainment,2016,4,100.0
11976,Stone Monkey Studios,2015,4,0.0
11977,Stone Pixel Games LLC,2015,4,0.0
11978,"Stone Pixel Games, LLC.",2016,5,0.0
11979,Stonehill Games,2016,2,0.0
11980,Stonehill Games,2017,2,0.0
11981,Stoneworks Games,2015,6,0.0
11982,"Storia,Narrator,SimonCreative",2017,2,0.0
11983,"Storia,SimonCreative",2017,2,0.0
11984,"Storm Isle Productions,Longshot Studios LLC,Polywickstudio",2016,3,0.0
11985,Storm Sharks,2016,5,100.0
11986,Storm Sharks Production,2016,10,50.0
11987,Storm in a Teacup,2015,2,0.0
11988,Storm in a Teacup,2016,2,0.0
11989,StormBrewers,2017,3,100.0
11990,StormCube Games,2016,4,0.0
11991,Stormcloud Games,2017,2,0.0
11992,Stormlord Games,2016,2,0.0
11993,Stormregion,2009,1,0.0
11994,"Stormregion,THQ Nordic",2004,2,0.0
11995,"Stormregion,THQ Nordic",2005,2,0.0
11996,"Stormregion,THQ Nordic",2016,1,0.0
11997,Stormtide,2016,2,0.0
11998,Storybird,2013,2,0.0
11999,Storybird,2015,8,0.0
12000,"Storybird,Julien Rocca",2017,2,0.0
12001,Storycentric Worlds,2016,7,0.0
12002,Stout Games,2011,2,0.0
12003,Straandlooper,2011,2,0.0
12004,Straight Right,2015,2,0.0
12005,"Stranga,Tommah",2016,4,0.0
12006,Strange Fire,2015,5,0.0
12007,Strange Fire,2016,4,0.0
12008,Strange Loop Games,2012,3,0.0
12009,Strange Loop Games,2015,3,0.0
12010,StrangeLight Games,2016,2,0.0
12011,Strangely Interactive Ltd,2015,3,0.0
12012,"Strata Mixed Reality, Inc.",2017,8,50.0
12013,Strategiae,2017,44,0.0
12014,Strategic Designs Ltd.,2011,3,0.0
12015,Strategic Designs Ltd.,2016,6,0.0
12016,Strategic Designs Ltd.,2017,8,0.0
12017,Strategy First,1999,1,0.0
12018,Strategy First,2002,1,0.0
12019,Strategy First,2006,4,0.0
12020,Strawdog Studios Ltd,2012,3,0.0
12021,Stray Fawn Studio,2016,3,0.0
12022,Stray Fawn Studio,2017,3,0.0
12023,Stray RamBling,2017,2,0.0
12024,Straylight Entertainment,2017,3,0.0
12025,Street Lamp Games,2017,3,0.0
12026,Streko Graphics,2004,1,0.0
12027,"Strength in Numbers Studios, Inc",2015,5,0.0
12028,"Strength in Numbers Studios, Inc",2017,6,0.0
12029,Streum On Studio,2011,3,0.0
12030,Stridemann,2014,4,100.0
12031,Strides Interactive,2014,2,0.0
12032,"Strides Interactive,Jeremy Lee",2015,2,0.0
12033,Strike Games,2014,2,0.0
12034,Striped Rocket,2017,18,0.0
12035,Stroboskop,2015,4,0.0
12036,Stroboskop,2017,2,0.0
12037,Stroe Andrei,2017,3,0.0
12038,Strong Cube,2016,2,0.0
12039,Strong Cube,2017,8,0.0
12040,Strongbow,2016,2,0.0
12041,Stuart Chatwood,2015,3,0.0
12042,Stubborn Horse Studios,2016,1,0.0
12043,Studio 1983,2017,3,0.0
12044,Studio 397,2013,6,0.0
12045,"Studio 48,Turykin Nikolay,Varlamov Anton",2016,3,0.0
12046,Studio 4D,2017,2,0.0
12047,Studio Albatros,2017,3,0.0
12048,Studio Baikin,2017,4,0.0
12049,Studio Bean,2013,4,0.0
12050,Studio Bean,2014,3,0.0
12051,Studio Bean,2015,3,0.0
12052,Studio Beast,2015,3,0.0
12053,Studio Binokle,2016,6,0.0
12054,Studio Chahut,2017,2,0.0
12055,Studio Craft Development,2016,2,0.0
12056,Studio Desgraff,2017,7,0.0
12057,Studio Eres,2007,3,0.0
12058,Studio Evil,2013,2,0.0
12059,Studio Evil,2015,7,0.0
12060,Studio F#,2017,2,0.0
12061,Studio Fizbin,2013,2,0.0
12062,Studio Fizbin,2017,2,0.0
12063,Studio Forge Ltd,2017,5,0.0
12064,Studio Goya,2017,1,0.0
12065,Studio HK,2017,3,0.0
12066,Studio JAW,2016,1,0.0
12067,Studio Monolith,2017,5,0.0
12068,Studio Namaapa,2015,5,0.0
12069,Studio Namaapa,2016,3,0.0
12070,Studio Namaapa,2017,3,100.0
12071,Studio Nightpager,2017,4,0.0
12072,Studio Nyx,2015,2,0.0
12073,Studio Paint,2015,4,0.0
12074,Studio Pixel,2015,10,60.0
12075,Studio Saizensen,2015,4,0.0
12076,Studio Saizensen,2016,7,0.0
12077,Studio SiestA,2015,2,0.0
12078,Studio SiestA,2016,6,0.0
12079,Studio SiestA,2017,14,0.0
12080,Studio TeamShuriken,2015,3,0.0
12081,Studio V5,2013,1,0.0
12082,Studio V5,2014,1,0.0
12083,Studio Whisky Tango Inc.,2014,4,0.0
12084,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",2016,15,66.67
12085,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",2017,21,23.81
12086,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC,Abstraction Games",2017,5,0.0
12087,Studio Wonderkey,2015,4,0.0
12088,"Studio Work3,Lampert &amp; Sons,Skyboy Games",2015,3,0.0
12089,Studio Wumpus,2017,3,0.0
12090,Studio X Labs,2013,2,0.0
12091,Studio spektar,2017,3,0.0
12092,Studio229,2017,3,0.0
12093,Studio4,2009,1,0.0
12094,Studio48,2017,2,0.0
12095,StudioBACKSTAGE,2017,2,0.0
12096,StudioGIW,2015,5,0.0
12097,StudioGIW,2016,4,0.0
12098,StudioGIW,2017,4,0.0
12099,StudioMDHR Entertainment Inc.,2017,4,0.0
12100,StudioQi,2016,5,100.0
12101,Studios iLLOGIKA,2015,4,0.0
12102,Stuffed Castle Studios,2016,5,0.0
12103,Stuka Games Inc,2015,2,0.0
12104,Stumbling Cat,2015,3,0.0
12105,Stun Games,2017,3,0.0
12106,Stunlock Studios,2011,3,100.0
12107,Stunlock Studios,2015,6,0.0
12108,Stunlock Studios,2016,2,0.0
12109,Stunlock Studios,2017,5,40.0
12110,Stupid Stupid Games,2017,3,0.0
12111,Stygian Software,2015,2,0.0
12112,Stèv,2017,2,0.0
12113,Sub Orbital Software,2015,4,0.0
12114,Sub Orbital Software,2016,3,0.0
12115,Sub Orbital Software,2017,3,0.0
12116,SubJuegos,2017,8,50.0
12117,Subaltern Games,2016,6,0.0
12118,"Subaltern Games, LLC",2014,3,0.0
12119,Subatomic Studios LLC,2012,3,0.0
12120,Subatomic Studios LLC,2013,3,0.0
